,,,,,,,,
,,,,,,,,
Connecticut 2011 Cohort Graduation Rates By District ,,,,,,,,
,,,,,,,,
,,Graduates,Non-Graduates,,,,,
,Hispanic,75.0,25.0,0.0,0.0,,,
,Non-Hispanic,88.8,4.8,0.0,6.4,,,
,Asian American ,*,*,*,*,,,
,Black,87.5,0.0,0.0,12.5,,,
,White,88.8,5.0,0.0,6.1,,,
,Male,86.6,6.2,0.0,7.2,,,
,Female,89.9,5.1,0.0,5.1,,,
,ELL,*,*,*,*,,,
,Non-ELL,88.2,5.6,0.0,6.2,,,
,Eligible For Lunch,68.0,24.0,0.0,8.0,,,
,Not Eligible For Lunch,91.2,2.9,0.0,5.8,,,
,Special Education,66.7,26.7,0.0,6.7,,,
,Non-Special Education,90.1,3.9,0.0,6.1,,,
Regional School District 17,All Students,92.8,1.1,0.0,6.1,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,92.8,1.1,0.0,6.1,,,
,American Indian,*,*,*,*,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,92.6,1.1,0.0,6.3,,,
,Male,91.3,1.9,0.0,6.7,,,
,Female,94.8,0.0,0.0,5.2,,,
,Non-ELL,92.8,1.1,0.0,6.1,,,
,Eligible For Lunch,66.7,0.0,0.0,33.3,,,
,Not Eligible For Lunch,93.7,1.1,0.0,5.1,,,
,Special Education,90.9,0.0,0.0,9.1,,,
,Non-Special Education,93.1,1.3,0.0,5.7,,,
Regional School District 18,All Students,97.0,3.0,0.0,0.0,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,97.0,3.0,0.0,0.0,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,96.9,3.1,0.0,0.0,,,
,Male,96.6,3.4,0.0,0.0,,,
,Female,97.4,2.6,0.0,0.0,,,
,ELL,*,*,*,*,,,
,Non-ELL,97.0,3.0,0.0,0.0,,,
,Eligible For Lunch,*,*,*,*,,,
,Not Eligible For Lunch,96.9,3.1,0.0,0.0,,,
,Special Education,78.6,21.4,0.0,0.0,,,
,Non-Special Education,99.2,0.8,0.0,0.0,,,
Regional School District 19,All Students,82.7,9.2,0.0,8.1,,,
,Hispanic,60.0,30.0,0.0,10.0,,,
,Non-Hispanic,83.6,8.4,0.0,8.0,,,
,Asian American ,83.3,0.0,0.0,16.7,,,
,Black,60.0,30.0,0.0,10.0,,,
,White,84.5,7.9,0.0,7.5,,,
,Male,78.7,14.0,0.0,7.3,,,
,Female,87.3,3.7,0.0,9.0,,,
,ELL,*,*,*,*,,,
,Non-ELL,83.3,8.5,0.0,8.2,,,
,Eligible For Lunch,50.0,34.6,0.0,15.4,,,
,Not Eligible For Lunch,86.0,6.6,0.0,7.4,,,
,Special Education,56.8,37.8,0.0,5.4,,,
,Non-Special Education,86.6,4.9,0.0,8.5,,,
Capitol Region Education Council,All Students,83.6,5.4,0.0,11.0,,,
,Hispanic,68.9,9.8,0.0,21.3,,,
,Non-Hispanic,87.4,4.2,0.0,8.4,,,
,Asian American ,69.2,7.7,0.0,23.1,,,
,Black,87.1,4.5,0.0,8.3,,,
,White,90.3,3.2,0.0,6.5,,,
,Male,80.3,9.4,0.0,10.2,,,
,Female,86.0,2.3,0.0,11.6,,,
,ELL,66.7,0.0,0.0,33.3,,,
,Non-ELL,84.0,5.5,0.0,10.6,,,
,Eligible For Lunch,77.2,9.8,0.0,13.0,,,
,Not Eligible For Lunch,88.1,2.3,0.0,9.7,,,
,Special Education,63.6,27.3,0.0,9.1,,,
,Non-Special Education,85.2,3.6,0.0,11.2,,,
Eastern Connecticut Regional Educational Service C,All Students,74.6,8.5,0.0,16.9,,,
,Hispanic,90.9,9.1,0.0,0.0,,,
,Non-Hispanic,70.8,8.3,0.0,20.8,,,
,American Indian,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,73.8,7.1,0.0,19.0,,,
,Male,74.1,14.8,0.0,11.1,,,
,Female,75.0,3.1,0.0,21.9,,,
,ELL,*,*,*,*,,,
,Non-ELL,73.2,8.9,0.0,17.9,,,
,Eligible For Lunch,66.7,22.2,0.0,11.1,,,
,Not Eligible For Lunch,78.0,2.4,0.0,19.5,,,
,Special Education,*,*,*,*,,,
,Non-Special Education,77.8,5.6,0.0,16.7,,,
Common Ground High School District,All Students,86.8,5.3,0.0,7.9,,,
,Hispanic,75.0,8.3,0.0,16.7,,,
,Non-Hispanic,92.3,3.8,0.0,3.8,,,
,Black,89.5,5.3,0.0,5.3,,,
,White,100.0,0.0,0.0,0.0,,,
,Male,82.4,5.9,0.0,11.8,,,
,Female,90.5,4.8,0.0,4.8,,,
,Non-ELL,86.8,5.3,0.0,7.9,,,
,Eligible For Lunch,79.2,8.3,0.0,12.5,,,
,Not Eligible For Lunch,100.0,0.0,0.0,0.0,,,
,Special Education,75.0,25.0,0.0,0.0,,,
,Non-Special Education,90.0,0.0,0.0,10.0,,,
The Bridge Academy District,All Students,85.7,10.7,0.0,3.6,,,
,Hispanic,77.8,22.2,0.0,0.0,,,
,Non-Hispanic,89.5,5.3,0.0,5.3,,,
,American Indian,*,*,*,*,,,
,Black,88.9,5.6,0.0,5.6,,,
,Male,78.9,15.8,0.0,5.3,,,
,Female,100.0,0.0,0.0,0.0,,,
,Non-ELL,85.7,10.7,0.0,3.6,,,
,Eligible For Lunch,87.0,8.7,0.0,4.3,,,
,Not Eligible For Lunch,*,*,*,*,,,
,Special Education,*,*,*,*,,,
,Non-Special Education,87.5,8.3,0.0,4.2,,,
Explorations District,All Students,52.9,23.5,0.0,23.5,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,56.3,21.9,0.0,21.9,,,
,Asian American ,*,*,*,*,,,
,White,54.8,22.6,0.0,22.6,,,
,Male,43.8,25.0,0.0,31.3,,,
,Female,61.1,22.2,0.0,16.7,,,
,Non-ELL,52.9,23.5,0.0,23.5,,,
,Eligible For Lunch,41.7,41.7,0.0,16.7,,,
,Not Eligible For Lunch,59.1,13.6,0.0,27.3,,,
,Special Education,50.0,20.0,0.0,30.0,,,
,Non-Special Education,54.2,25.0,0.0,20.8,,,
Amistad Academy District,All Students,58.6,10.3,0.0,31.0,,,
,Hispanic,57.1,14.3,0.0,28.6,,,
,Non-Hispanic,60.0,6.7,0.0,33.3,,,
,Black,60.0,6.7,0.0,33.3,,,
,Male,50.0,8.3,0.0,41.7,,,
,Female,64.7,11.8,0.0,23.5,,,
,Non-ELL,58.6,10.3,0.0,31.0,,,
,Eligible For Lunch,50.0,18.8,0.0,31.3,,,
,Not Eligible For Lunch,69.2,0.0,0.0,30.8,,,
,Non-Special Education,58.6,10.3,0.0,31.0,,,
Stamford Academy,All Students,36.4,41.8,0.0,21.8,,,
,Hispanic,38.5,30.8,0.0,30.8,,,
,Non-Hispanic,35.7,45.2,0.0,19.0,,,
,Asian American ,*,*,*,*,,,
,Black,35.1,45.9,0.0,18.9,,,
,White,*,*,*,*,,,
,Male,28.1,46.9,0.0,25.0,,,
,Female,47.8,34.8,0.0,17.4,,,
,ELL,*,*,*,*,,,
,Non-ELL,39.2,41.2,0.0,19.6,,,
,Eligible For Lunch,34.1,40.9,0.0,25.0,,,
,Not Eligible For Lunch,45.5,45.5,0.0,9.1,,,
,Special Education,22.2,22.2,0.0,55.6,,,
,Non-Special Education,39.1,45.7,0.0,15.2,,,
Unified School District #1,All Students,1.4,31.4,2.0,65.2,,,
,Hispanic,1.8,25.6,0.6,72.0,,,
,Non-Hispanic,1.3,33.9,2.6,62.3,,,
,Asian American ,*,*,*,*,,,
,Black,1.4,37.5,1.4,59.6,,,
,White,0.9,24.1,5.6,69.4,,,
,Male,1.6,34.2,2.2,62.0,,,
,Female,0.0,3.8,0.0,96.2,,,
,ELL,0.0,33.3,0.0,66.7,,,
,Non-ELL,1.5,31.3,2.0,65.2,,,
,Eligible For Lunch,1.3,29.4,2.4,67.0,,,
,Not Eligible For Lunch,2.2,41.6,0.0,56.2,,,
,Special Education,1.4,42.2,7.5,49.0,,,
,Non-Special Education,1.5,27.5,0.0,71.1,,,
Unified School District #2,All Students,30.0,40.0,0.0,30.0,,,
,Hispanic,38.5,23.1,0.0,38.5,,,
,Non-Hispanic,27.0,45.9,0.0,27.0,,,
,American Indian,*,*,*,*,,,
,Asian American ,*,*,*,*,,,
,Black,38.1,38.1,0.0,23.8,,,
,White,7.1,57.1,0.0,35.7,,,
,Male,37.5,35.0,0.0,27.5,,,
,Female,0.0,60.0,0.0,40.0,,,
,Non-ELL,30.0,40.0,0.0,30.0,,,
,Eligible For Lunch,35.0,35.0,0.0,30.0,,,
,Not Eligible For Lunch,10.0,60.0,0.0,30.0,,,
,Special Education,30.0,60.0,0.0,10.0,,,
,Non-Special Education,30.0,10.0,0.0,60.0,,,
Connecticut Technical High School System,All Students,93.4,0.5,0.0,6.1,,,
,Hispanic,91.7,0.2,0.0,8.1,,,
,Non-Hispanic,94.0,0.6,0.0,5.3,,,
,American Indian,93.3,0.0,0.0,6.7,,,
,Asian American ,94.4,0.0,0.0,5.6,,,
,Black,95.0,0.0,0.0,5.0,,,
,White,93.8,0.8,0.0,5.4,,,
,Male,94.0,0.7,0.0,5.3,,,
,Female,92.4,0.2,0.0,7.4,,,
,ELL,85.1,1.4,0.0,13.5,,,
,Non-ELL,93.7,0.5,0.0,5.8,,,
,Eligible For Lunch,86.6,0.0,0.0,13.4,,,
,Not Eligible For Lunch,94.3,0.6,0.0,5.2,,,
,Special Education,94.6,0.5,0.0,4.9,,,
,Non-Special Education,93.3,0.5,0.0,6.2,,,
Norwich Free Academy,All Students,81.3,3.8,0.0,14.9,,,
,Hispanic,70.2,4.8,0.0,25.0,,,
,Non-Hispanic,83.0,3.6,0.0,13.4,,,
,American Indian,*,*,*,*,,,
,Asian American ,89.7,0.0,0.0,10.3,,,
,Black,72.8,5.4,0.0,21.7,,,
,White,84.4,3.6,0.0,12.0,,,
,Male,78.7,4.3,0.0,17.0,,,
,Female,84.0,3.2,0.0,12.8,,,
,ELL,91.4,0.0,0.0,8.6,,,
,Non-ELL,80.7,4.0,0.0,15.3,,,
,Eligible For Lunch,72.4,4.3,0.0,23.3,,,
,Not Eligible For Lunch,84.4,3.6,0.0,12.0,,,
,Special Education,58.4,21.8,0.0,19.8,,,
,Non-Special Education,85.6,0.4,0.0,14.0,,,
The Gilbert School,All Students,77.3,10.7,0.0,12.0,,,
,Hispanic,*,*,*,*,,,
,Non-Hispanic,77.8,11.1,0.0,11.1,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,76.5,11.8,0.0,11.8,,,
,Male,66.7,10.0,0.0,23.3,,,
,Female,84.4,11.1,0.0,4.4,,,
,Non-ELL,77.3,10.7,0.0,12.0,,,
,Eligible For Lunch,61.9,14.3,0.0,23.8,,,
,Not Eligible For Lunch,83.3,9.3,0.0,7.4,,,
,Special Education,33.3,41.7,0.0,25.0,,,
,Non-Special Education,85.7,4.8,0.0,9.5,,,
Woodstock Academy,All Students,94.3,1.3,0.0,4.3,,,
,Hispanic,100.0,0.0,0.0,0.0,,,
,Non-Hispanic,94.2,1.4,0.0,4.5,,,
,Asian American ,*,*,*,*,,,
,Black,*,*,*,*,,,
,White,94.4,1.4,0.0,4.2,,,
,Male,93.1,2.8,0.0,4.2,,,
,Female,95.5,0.0,0.0,4.5,,,
,ELL,*,*,*,*,,,
,Non-ELL,94.3,1.3,0.0,4.4,,,
,Eligible For Lunch,100.0,0.0,0.0,0.0,,,
,Not Eligible For Lunch,94.1,1.4,0.0,4.5,,,
,Special Education,91.7,4.2,0.0,4.2,,,
,Non-Special Education,94.5,1.1,0.0,4.4,,,
Souce: Public School Information System,,,,,,,,
,,,,,,,,
* NOTE: Graduation rates will not be publicly reported for cohort counts fewer than 6.,,,,,,,,
               A district cohort graduation rate may not equal the average of schools' graduation rate or a school graduation rate because of outplaced students,,,,,,,,

