,Indian,*,*,*,*,,,,,,,,,
,Asian,64.3,0.0,0.0,35.7,,,,,,,,,
,Black,73.3,6.7,0.7,19.3,,,,,,,,,
,White,84.2,6.5,0.0,9.2,,,,,,,,,
,Male,68.7,8.8,0.6,22.0,,,,,,,,,
,Female,83.8,3.8,0.0,12.3,,,,,,,,,
,ELL,76.5,0.0,0.0,23.5,,,,,,,,,
,Non-ELL,77.3,6.3,0.3,16.3,,,,,,,,,
,Eligible For Lunch,71.2,7.7,0.0,21.2,,,,,,,,,
,Not Eligible For Lunch,80.8,5.0,0.4,13.8,,,,,,,,,
,Special Education,42.9,30.9,0.0,26.2,,,,,,,,,
,Non-Special Education,81.1,3.2,0.3,15.5,,,,,,,,,
Weston School District,All Students,95.3,1.4,0.0,3.3,,,,,,,,,
,Hispanic,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-Hispanic,95.2,1.5,0.0,3.4,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,85.7,0.0,0.0,14.3,,,,,,,,,
,White,95.4,1.6,0.0,3.1,,,,,,,,,
,Male,93.3,1.9,0.0,4.8,,,,,,,,,
,Female,97.2,0.9,0.0,1.9,,,,,,,,,
,Non-ELL,95.3,1.4,0.0,3.3,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,95.3,1.4,0.0,3.3,,,,,,,,,
,Special Education,87.5,4.2,0.0,8.3,,,,,,,,,
,Non-Special Education,96.3,1.1,0.0,2.7,,,,,,,,,
Westport School District,All Students,93.7,1.9,0.0,4.5,,,,,,,,,
,Hispanic,81.8,0.0,0.0,18.2,,,,,,,,,
,Non-Hispanic,94.0,1.9,0.0,4.1,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,83.3,16.6,0.0,0.0,,,,,,,,,
,White,93.9,1.8,0.0,4.3,,,,,,,,,
,Male,92.7,2.7,0.0,4.5,,,,,,,,,
,Female,94.6,1.0,0.0,4.4,,,,,,,,,
,ELL,70.0,0.0,0.0,30.0,,,,,,,,,
,Non-ELL,94.2,1.9,0.0,3.9,,,,,,,,,
,Eligible For Lunch,90.9,0.0,0.0,9.1,,,,,,,,,
,Not Eligible For Lunch,93.7,1.9,0.0,4.3,,,,,,,,,
,Special Education,84.8,6.5,0.0,8.7,,,,,,,,,
,Non-Special Education,94.7,1.3,0.0,4.0,,,,,,,,,
Wethersfield School District,All Students,85.5,5.1,0.0,9.5,,,,,,,,,
,Hispanic,63.4,12.2,0.0,24.4,,,,,,,,,
,Non-Hispanic,88.8,4.0,0.0,7.2,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,77.3,9.1,0.0,13.6,,,,,,,,,
,White,89.3,3.7,0.0,7.0,,,,,,,,,
,Male,84.9,6.3,0.0,8.8,,,,,,,,,
,Female,86.1,3.8,0.0,10.1,,,,,,,,,
,ELL,72.7,9.1,0.0,18.2,,,,,,,,,
,Non-ELL,86.0,4.9,0.0,9.2,,,,,,,,,
,Eligible For Lunch,65.0,10.0,0.0,25.0,,,,,,,,,
,Not Eligible For Lunch,88.5,4.3,0.0,7.2,,,,,,,,,
,Special Education,50.0,22.2,0.0,27.8,,,,,,,,,
,Non-Special Education,87.6,4.0,0.0,8.4,,,,,,,,,
Wilton School District,All Students,94.4,2.2,0.0,3.4,,,,,,,,,
,Hispanic,85.7,0.0,0.0,14.3,,,,,,,,,
,Non-Hispanic,94.6,2.2,0.0,3.2,,,,,,,,,
,Asian,83.3,0.0,0.0,16.7,,,,,,,,,
,Black,83.3,16.6,0.0,0.0,,,,,,,,,
,White,95.3,2.0,0.0,2.7,,,,,,,,,
,Male,93.9,3.7,0.0,2.5,,,,,,,,,
,Female,94.9,0.6,0.0,4.5,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,94.9,2.2,0.0,2.8,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,94.6,1.9,0.0,3.5,,,,,,,,,
,Special Education,95.8,4.2,0.0,0.0,,,,,,,,,
,Non-Special Education,94.3,2.0,0.0,3.7,,,,,,,,,
Windham School District,All Students,62.8,15.7,0.0,21.4,,,,,,,,,
,Hispanic,52.7,22.0,0.0,25.3,,,,,,,,,
,Non-Hispanic,74.1,8.9,0.0,17.0,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,57.1,28.5,0.0,14.3,,,,,,,,,
,White,77.6,6.9,0.0,15.5,,,,,,,,,
,Male,58.2,18.4,0.0,23.4,,,,,,,,,
,Female,67.4,13.1,0.0,19.4,,,,,,,,,
,ELL,48.1,26.9,0.0,25.0,,,,,,,,,
,Non-ELL,66.1,13.3,0.0,20.6,,,,,,,,,
,Eligible For Lunch,48.9,22.3,0.0,28.8,,,,,,,,,
,Not Eligible For Lunch,76.0,9.6,0.0,14.4,,,,,,,,,
,Special Education,29.8,47.3,0.0,22.8,,,,,,,,,
,Non-Special Education,71.1,7.9,0.0,21.1,,,,,,,,,
Windsor School District,All Students,78.7,9.0,0.8,11.6,,,,,,,,,
,Hispanic,69.0,10.3,0.0,20.7,,,,,,,,,
,Non-Hispanic,79.5,8.8,0.9,10.8,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,75.0,8.3,0.0,16.7,,,,,,,,,
,Black,77.2,9.2,1.5,12.1,,,,,,,,,
,White,83.0,8.5,0.0,8.5,,,,,,,,,
,Male,75.0,13.0,1.0,10.9,,,,,,,,,
,Female,82.5,4.8,0.5,12.2,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,79.3,8.5,0.8,11.4,,,,,,,,,
,Eligible For Lunch,67.6,12.0,1.9,18.5,,,,,,,,,
,Not Eligible For Lunch,83.1,7.7,0.4,8.8,,,,,,,,,
,Special Education,53.1,34.6,2.0,10.2,,,,,,,,,
,Non-Special Education,82.5,5.1,0.6,11.8,,,,,,,,,
Windsor Locks School District,All Students,89.0,1.4,0.0,9.6,,,,,,,,,
,Hispanic,77.8,0.0,0.0,22.2,,,,,,,,,
,Non-Hispanic,89.8,1.5,0.0,8.8,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,88.9,0.0,0.0,11.1,,,,,,,,,
,White,88.7,1.7,0.0,9.6,,,,,,,,,
,Male,89.2,1.2,0.0,9.6,,,,,,,,,
,Female,88.9,1.6,0.0,9.5,,,,,,,,,
,ELL,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-ELL,88.7,1.4,0.0,9.9,,,,,,,,,
,Eligible For Lunch,92.6,0.0,0.0,7.4,,,,,,,,,
,Not Eligible For Lunch,88.2,1.7,0.0,10.1,,,,,,,,,
,Special Education,87.5,12.5,0.0,0.0,,,,,,,,,
,Non-Special Education,89.2,0.0,0.0,10.8,,,,,,,,,
Wolcott School District,All Students,91.0,5.0,0.0,4.1,,,,,,,,,
,Hispanic,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-Hispanic,90.7,5.1,0.0,4.2,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,85.7,0.0,0.0,14.3,,,,,,,,,
,White,90.7,5.4,0.0,3.9,,,,,,,,,
,Male,90.3,7.1,0.0,2.7,,,,,,,,,
,Female,91.7,2.8,0.0,5.5,,,,,,,,,
,Non-ELL,91.0,5.0,0.0,4.1,,,,,,,,,
,Eligible For Lunch,77.8,14.8,0.0,7.4,,,,,,,,,
,Not Eligible For Lunch,92.8,3.6,0.0,3.6,,,,,,,,,
,Special Education,64.0,32.0,0.0,4.0,,,,,,,,,
,Non-Special Education,94.4,1.5,0.0,4.1,,,,,,,,,
Regional School District 01,All Students,83.8,4.5,0.0,11.7,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,84.1,4.7,0.0,11.2,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,83.8,4.8,0.0,11.4,,,,,,,,,
,Male,78.6,8.9,0.0,12.5,,,,,,,,,
,Female,89.1,0.0,0.0,10.9,,,,,,,,,
,Non-ELL,83.8,4.5,0.0,11.7,,,,,,,,,
,Eligible For Lunch,87.5,12.5,0.0,0.0,,,,,,,,,
,Not Eligible For Lunch,83.5,3.9,0.0,12.6,,,,,,,,,
,Special Education,76.9,23.0,0.0,0.0,,,,,,,,,
,Non-Special Education,84.7,2.0,0.0,13.3,,,,,,,,,
Regional School District 04,All Students,89.0,0.7,0.0,10.3,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,90.1,0.7,0.0,9.2,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,89.8,0.7,0.0,9.5,,,,,,,,,
,Male,87.8,1.2,0.0,11.0,,,,,,,,,
,Female,90.4,0.0,0.0,9.6,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,89.6,0.7,0.0,9.7,,,,,,,,,
,Eligible For Lunch,66.7,0.0,0.0,33.3,,,,,,,,,
,Not Eligible For Lunch,90.9,0.7,0.0,8.4,,,,,,,,,
,Special Education,64.0,4.0,0.0,32.0,,,,,,,,,
,Non-Special Education,93.9,0.0,0.0,6.2,,,,,,,,,
Regional School District 05,All Students,93.6,2.5,0.0,3.9,,,,,,,,,
,Hispanic,88.2,5.9,0.0,5.9,,,,,,,,,
,Non-Hispanic,93.8,2.3,0.0,3.9,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,94.9,0.0,0.0,5.1,,,,,,,,,
,Black,100.0,0.0,0.0,0.0,,,,,,,,,
,White,93.8,2.7,0.0,3.5,,,,,,,,,
,Male,94.9,2.6,0.0,2.6,,,,,,,,,
,Female,92.4,2.4,0.0,5.2,,,,,,,,,
,ELL,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-ELL,93.5,2.5,0.0,4.0,,,,,,,,,
,Eligible For Lunch,80.0,10.0,0.0,10.0,,,,,,,,,
,Not Eligible For Lunch,93.9,2.3,0.0,3.8,,,,,,,,,
,Special Education,77.5,17.5,0.0,5.0,,,,,,,,,
,Non-Special Education,95.4,0.8,0.0,3.8,,,,,,,,,
Regional School District 06,All Students,88.2,2.4,1.2,8.2,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,88.1,2.4,1.2,8.3,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,88.8,2.5,0.0,8.8,,,,,,,,,
,Male,81.6,5.3,0.0,13.2,,,,,,,,,
,Female,93.6,0.0,2.1,4.3,,,,,,,,,
,Non-ELL,88.2,2.4,1.2,8.2,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,87.7,2.5,1.2,8.6,,,,,,,,,
,Special Education,75.0,6.3,0.0,18.8,,,,,,,,,
,Non-Special Education,91.3,1.5,1.5,5.8,,,,,,,,,
Regional School District 07,All Students,93.9,3.6,0.0,2.6,,,,,,,,,
,Non-Hispanic,93.9,3.6,0.0,2.6,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,White,94.3,3.1,0.0,2.6,,,,,,,,,
,Male,94.7,3.2,0.0,2.1,,,,,,,,,
,Female,93.0,4.0,0.0,3.0,,,,,,,,,
,Non-ELL,93.9,3.6,0.0,2.6,,,,,,,,,
,Eligible For Lunch,100.0,0.0,0.0,0.0,,,,,,,,,
,Not Eligible For Lunch,93.6,3.7,0.0,2.7,,,,,,,,,
,Special Education,89.5,5.3,0.0,5.3,,,,,,,,,
,Non-Special Education,94.3,3.4,0.0,2.3,,,,,,,,,
Regional School District 08,All Students,86.2,4.3,0.0,9.5,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,86.0,4.4,0.0,9.6,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,86.4,4.5,0.0,9.0,,,,,,,,,
,Male,86.1,5.7,0.0,8.2,,,,,,,,,
,Female,86.4,2.7,0.0,10.9,,,,,,,,,
,Non-ELL,86.2,4.3,0.0,9.5,,,,,,,,,
,Eligible For Lunch,62.5,25.0,0.0,12.5,,,,,,,,,
,Not Eligible For Lunch,87.1,3.6,0.0,9.4,,,,,,,,,
,Special Education,73.9,17.3,0.0,8.7,,,,,,,,,
,Non-Special Education,87.6,2.9,0.0,9.6,,,,,,,,,
Regional School District 09,All Students,93.3,4.2,0.0,2.5,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,93.2,4.2,0.0,2.5,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,93.4,4.0,0.0,2.6,,,,,,,,,
,Male,89.9,5.9,0.0,4.2,,,,,,,,,
,Female,96.7,2.5,0.0,0.8,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,93.3,4.2,0.0,2.5,,,,,,,,,
,Not Eligible For Lunch,93.3,4.2,0.0,2.5,,,,,,,,,
,Special Education,65.2,26.0,0.0,8.7,,,,,,,,,
,Non-Special Education,96.3,1.8,0.0,1.8,,,,,,,,,
Regional School District 10,All Students,91.5,2.8,0.0,5.7,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,91.8,2.9,0.0,5.3,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,92.5,2.5,0.0,5.0,,,,,,,,,
,Male,90.2,3.3,0.0,6.5,,,,,,,,,
,Female,93.3,2.3,0.0,4.5,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,91.9,2.8,0.0,5.2,,,,,,,,,
,Eligible For Lunch,87.5,12.5,0.0,0.0,,,,,,,,,
,Not Eligible For Lunch,91.7,2.5,0.0,5.9,,,,,,,,,
,Special Education,81.0,14.2,0.0,4.8,,,,,,,,,
,Non-Special Education,92.7,1.6,0.0,5.8,,,,,,,,,
Regional School District 11,All Students,91.7,2.8,0.0,5.6,,,,,,,,,
,Non-Hispanic,91.7,2.8,0.0,5.6,,,,,,,,,
,White,91.7,2.8,0.0,5.6,,,,,,,,,
,Male,93.8,0.0,0.0,6.3,,,,,,,,,
,Female,90.0,5.0,0.0,5.0,,,,,,,,,
,Non-ELL,91.7,2.8,0.0,5.6,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,90.6,3.1,0.0,6.2,,,,,,,,,
,Special Education,*,*,*,*,,,,,,,,,
,Non-Special Education,91.4,2.9,0.0,5.7,,,,,,,,,
Regional School District 12,All Students,82.2,2.2,0.0,15.6,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,81.6,2.3,0.0,16.1,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,81.2,2.4,0.0,16.5,,,,,,,,,
,Male,78.6,2.4,0.0,19.0,,,,,,,,,
,Female,85.4,2.1,0.0,12.5,,,,,,,,,
,Non-ELL,82.2,2.2,0.0,15.6,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,81.4,2.3,0.0,16.3,,,,,,,,,
,Special Education,69.2,7.7,0.0,23.1,,,,,,,,,
,Non-Special Education,84.4,1.3,0.0,14.3,,,,,,,,,
Regional School District 13,All Students,92.2,3.9,0.0,3.9,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,92.1,4.0,0.0,3.9,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,92.0,4.0,0.0,4.0,,,,,,,,,
,Male,97.2,1.4,0.0,1.4,,,,,,,,,
,Female,87.8,6.1,0.0,6.1,,,,,,,,,
,Non-ELL,92.2,3.9,0.0,3.9,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,94.6,2.0,0.0,3.4,,,,,,,,,
,Special Education,71.4,21.4,0.0,7.1,,,,,,,,,
,Non-Special Education,94.3,2.1,0.0,3.6,,,,,,,,,
Regional School District 14,All Students,93.3,1.4,0.0,5.3,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,93.6,1.5,0.0,4.9,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,93.9,1.5,0.0,4.6,,,,,,,,,
,Male,88.2,3.5,0.0,8.2,,,,,,,,,
,Female,96.8,0.0,0.0,3.3,,,,,,,,,
,Non-ELL,93.3,1.4,0.0,5.3,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,93.6,1.5,0.0,4.9,,,,,,,,,
,Special Education,93.8,6.3,0.0,0.0,,,,,,,,,
,Non-Special Education,93.2,1.0,0.0,5.7,,,,,,,,,
Regional School District 15,All Students,85.7,4.6,0.0,9.7,,,,,,,,,
,Hispanic,85.7,0.0,0.0,14.3,,,,,,,,,
,Non-Hispanic,85.7,4.7,0.0,9.6,,,,,,,,,
,Asian,100.0,0.0,0.0,0.0,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,85.3,4.8,0.0,9.9,,,,,,,,,
,Male,81.3,6.3,0.0,12.5,,,,,,,,,
,Female,90.5,2.8,0.0,6.7,,,,,,,,,
,Non-ELL,85.7,4.6,0.0,9.7,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,86.5,4.4,0.0,9.1,,,,,,,,,
,Special Education,76.5,14.7,0.0,8.8,,,,,,,,,
,Non-Special Education,86.6,3.6,0.0,9.8,,,,,,,,,
Regional School District 16,All Students,89.4,2.8,0.0,7.8,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,89.6,2.4,0.0,8.0,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,100.0,0.0,0.0,0.0,,,,,,,,,
,White,89.7,2.5,0.0,7.9,,,,,,,,,
,Male,87.0,4.4,0.0,8.7,,,,,,,,,
,Female,92.2,1.0,0.0,6.9,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,89.7,2.8,0.0,7.5,,,,,,,,,
,Eligible For Lunch,69.6,13.0,0.0,17.4,,,,,,,,,
,Not Eligible For Lunch,91.8,1.6,0.0,6.7,,,,,,,,,
,Special Education,82.6,17.3,0.0,0.0,,,,,,,,,
,Non-Special Education,90.2,1.0,0.0,8.8,,,,,,,,,
Regional School District 17,All Students,96.2,1.9,0.0,1.9,,,,,,,,,
,Non-Hispanic,96.2,1.9,0.0,1.9,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,96.7,1.3,0.0,2.0,,,,,,,,,
,Male,96.3,2.5,0.0,1.3,,,,,,,,,
,Female,96.2,1.3,0.0,2.6,,,,,,,,,
,Non-ELL,96.2,1.9,0.0,1.9,,,,,,,,,
,Eligible For Lunch,85.7,14.2,0.0,0.0,,,,,,,,,
,Not Eligible For Lunch,96.7,1.3,0.0,2.0,,,,,,,,,
,Special Education,87.5,12.5,0.0,0.0,,,,,,,,,
,Non-Special Education,97.8,0.0,0.0,2.2,,,,,,,,,
Regional School District 18,All Students,97.0,1.0,0.0,2.0,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,97.0,1.0,0.0,2.0,,,,,,,,,
,White,97.0,1.0,0.0,2.0,,,,,,,,,
,Male,96.3,1.9,0.0,1.9,,,,,,,,,
,Female,97.8,0.0,0.0,2.2,,,,,,,,,
,Non-ELL,97.0,1.0,0.0,2.0,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,96.9,1.0,0.0,2.0,,,,,,,,,
,Special Education,87.5,12.5,0.0,0.0,,,,,,,,,
,Non-Special Education,97.8,0.0,0.0,2.2,,,,,,,,,
Regional School District 19,All Students,84.9,6.3,0.0,8.8,,,,,,,,,
,Hispanic,80.0,10.0,0.0,10.0,,,,,,,,,
,Non-Hispanic,85.1,6.2,0.0,8.7,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,94.1,0.0,0.0,5.9,,,,,,,,,
,Black,71.4,28.5,0.0,0.0,,,,,,,,,
,White,85.3,6.1,0.0,8.6,,,,,,,,,
,Male,83.1,7.4,0.0,9.6,,,,,,,,,
,Female,86.6,5.4,0.0,8.1,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,85.4,6.4,0.0,8.2,,,,,,,,,
,Eligible For Lunch,77.3,13.6,0.0,9.1,,,,,,,,,
,Not Eligible For Lunch,85.6,5.7,0.0,8.7,,,,,,,,,
,Special Education,73.3,16.6,0.0,10.0,,,,,,,,,
,Non-Special Education,86.3,5.1,0.0,8.6,,,,,,,,,
Capitol Region Education Council,All Students,84.8,8.7,0.0,6.5,,,,,,,,,
,Hispanic,63.0,22.2,0.0,14.8,,,,,,,,,
,Non-Hispanic,88.5,6.4,0.0,5.1,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,88.4,7.0,0.0,4.7,,,,,,,,,
,White,88.2,5.9,0.0,5.9,,,,,,,,,
,Male,75.3,12.9,0.0,11.7,,,,,,,,,
,Female,91.6,5.6,0.0,2.8,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,84.5,8.8,0.0,6.6,,,,,,,,,
,Eligible For Lunch,84.8,8.5,0.0,6.8,,,,,,,,,
,Not Eligible For Lunch,84.8,8.8,0.0,6.4,,,,,,,,,
,Special Education,68.4,21.0,0.0,10.5,,,,,,,,,
,Non-Special Education,86.7,7.3,0.0,6.1,,,,,,,,,
Common Ground High School District,All Students,85.3,11.8,0.0,3.0,,,,,,,,,
,Hispanic,80.0,20.0,0.0,0.0,,,,,,,,,
,Non-Hispanic,87.5,8.3,0.0,4.2,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,88.9,11.1,0.0,0.0,,,,,,,,,
,White,*,*,*,*,,,,,,,,,
,Male,94.4,0.0,0.0,5.6,,,,,,,,,
,Female,75.0,25.0,0.0,0.0,,,,,,,,,
,Non-ELL,85.3,11.8,0.0,3.0,,,,,,,,,
,Eligible For Lunch,88.5,11.5,0.0,0.0,,,,,,,,,
,Not Eligible For Lunch,75.0,12.5,0.0,12.5,,,,,,,,,
,Special Education,*,*,*,*,,,,,,,,,
,Non- Special Education,86.7,10.0,0.0,3.3,,,,,,,,,
The Bridge Academy District,All Students,61.9,16.6,0.0,21.4,,,,,,,,,
,Hispanic,52.6,21.0,0.0,26.3,,,,,,,,,
,Non-Hispanic,69.6,13.0,0.0,17.4,,,,,,,,,
,Black,79.0,15.7,0.0,5.3,,,,,,,,,
,White,*,*,*,*,,,,,,,,,
,Male,57.1,28.5,0.0,14.3,,,,,,,,,
,Female,64.3,10.7,0.0,25.0,,,,,,,,,
,Non-ELL,61.9,16.6,0.0,21.4,,,,,,,,,
,Eligible For Lunch,62.5,21.8,0.0,15.6,,,,,,,,,
,Not Eligible For Lunch,60.0,0.0,0.0,40.0,,,,,,,,,
,Special Education,*,*,*,*,,,,,,,,,
,Non-Special Education,65.8,10.5,0.0,23.7,,,,,,,,,
Explorations District,All Students,66.7,20.8,0.0,12.5,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,68.2,18.1,0.0,13.6,,,,,,,,,
,White,68.2,18.1,0.0,13.6,,,,,,,,,
,Male,70.0,20.0,0.0,10.0,,,,,,,,,
,Female,64.3,21.4,0.0,14.3,,,,,,,,,
,Non-ELL,66.7,20.8,0.0,12.5,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,66.7,16.6,0.0,16.7,,,,,,,,,
,Special Education,*,*,*,*,,,,,,,,,
,Non-Special Education,66.7,16.6,0.0,16.7,,,,,,,,,
Stamford Academy,All Students,48.8,36.5,0.0,14.6,,,,,,,,,
,Hispanic,66.7,25.0,0.0,8.3,,,,,,,,,
,Non-Hispanic,41.4,41.3,0.0,17.2,,,,,,,,,
,Black,42.3,46.1,0.0,11.5,,,,,,,,,
,White,*,*,*,*,,,,,,,,,
,Male,33.3,52.3,0.0,14.3,,,,,,,,,
,Female,65.0,20.0,0.0,15.0,,,,,,,,,
,Non-ELL,48.8,36.5,0.0,14.6,,,,,,,,,
,Eligible For Lunch,51.6,38.7,0.0,9.7,,,,,,,,,
,Not Eligible For Lunch,*,*,*,*,,,,,,,,,
,Special Education,*,*,*,*,,,,,,,,,
,Non-Special Education,51.5,33.3,0.0,15.2,,,,,,,,,
Unified School District #1,All Students,*,*,*,*,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,*,*,*,*,,,,,,,,,
,Male,*,*,*,*,,,,,,,,,
,Female,*,*,*,*,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,*,*,*,*,,,,,,,,,
,Eligible For Lunch,*,*,*,*,,,,,,,,,
,Not Eligible For Lunch,*,*,*,*,,,,,,,,,
,Special Education,*,*,*,*,,,,,,,,,
,Non-Special Education,*,*,*,*,,,,,,,,,
Unified School District #2,All Students,26.0,28.0,0.0,46.0,,,,,,,,,
,Hispanic,*,*,*,*,,,,,,,,,
,Non-Hispanic,30.6,22.2,0.0,47.2,,,,,,,,,
,Black,28.6,19.0,0.0,52.4,,,,,,,,,
,White,33.3,26.6,0.0,40.0,,,,,,,,,
,Male,20.5,30.7,0.0,48.7,,,,,,,,,
,Female,45.5,18.1,0.0,36.4,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,26.5,28.5,0.0,44.9,,,,,,,,,
,Eligible For Lunch,25.6,25.6,0.0,48.7,,,,,,,,,
,Not Eligible For Lunch,*,*,*,*,,,,,,,,,
,Special Education,34.2,36.8,0.0,28.9,,,,,,,,,
,Non-Special Education,*,*,*,*,,,,,,,,,
CT Technical High School System,All Students,91.6,0.6,0.0,7.7,,,,,,,,,
,Hispanic,89.5,0.9,0.0,9.6,,,,,,,,,
,Non-Hispanic,92.5,0.5,0.1,7.0,,,,,,,,,
,Indian,83.3,0.0,0.0,16.7,,,,,,,,,
,Asian,87.5,0.0,0.0,12.5,,,,,,,,,
,Black,92.3,0.6,0.0,7.1,,,,,,,,,
,White,92.6,0.5,0.1,6.9,,,,,,,,,
,Male,92.3,0.8,0.1,6.8,,,,,,,,,
,Female,90.5,0.3,0.0,9.2,,,,,,,,,
,ELL,89.2,2.0,0.0,8.8,,,,,,,,,
,Non-ELL,91.8,0.5,0.0,7.7,,,,,,,,,
,Eligible For Lunch,91.1,1.3,0.1,7.5,,,,,,,,,
,Not Eligible For Lunch,91.9,0.2,0.0,7.9,,,,,,,,,
,Special Education,95.2,0.5,0.0,4.3,,,,,,,,,
,Non-Special Education,91.3,0.6,0.1,8.1,,,,,,,,,
Norwich Free Academy,All Students,83.2,3.9,2.0,10.9,,,,,,,,,
,Hispanic,61.5,11.5,3.9,23.1,,,,,,,,,
,Non-Hispanic,86.2,2.8,1.8,9.2,,,,,,,,,
,Indian,87.5,0.0,0.0,12.5,,,,,,,,,
